epoch,generator_train_loss,critic_train_loss,ccr,precision,recall,sensibility,specifity,f1_score,jaccard_coef,dsc_coef,roc_auc,pr_auc,hausdorf_error
1,-0.1200838236065654,2.6960479044294976,0.9619242823401163,0.8333212770723533,0.9232732717166602,0.9232732717166602,0.9573017122993168,0.8855633076697856,0.797216209839238,0.8584670153640835,0.9395661512807659,0.8922188168837752,3.6169393795238998
2,-0.11879592359840095,1.1024190545469135,0.9576089548510175,0.798896942405863,0.94047218199427,0.94047218199427,0.9472516717874856,0.8762865928397309,0.7830833230889241,0.8500101032399408,0.9427871397736013,0.8816510858548385,3.660017465082187
3,-0.1295923466806288,1.1654985968942766,0.9497169672056686,0.7664220368728634,0.9506093065542452,0.9506093065542452,0.9329916689872401,0.8594608320252646,0.7607318754136169,0.8346712701253575,0.9404899109843855,0.8692276112644335,3.8096778661580757
4,-0.1124157944282928,0.9839521521678218,0.9400072674418605,0.7293508219152697,0.9576286721353885,0.9576286721353885,0.9165082436476749,0.8367646723487986,0.7309135422321077,0.8139808175830908,0.9354489298543495,0.8531582844905615,3.9685118247971793
5,-0.11329902998812787,1.0330757337150636,0.9375732421875,0.715973846940681,0.9597434929959004,0.9597434929959004,0.9122339711823275,0.8285554873582531,0.7196229100401645,0.806497095452175,0.9341864387342034,0.847254987443846,3.994794508415675
6,-0.09610804141341865,0.9522186236141564,0.9329601199127907,0.6898699086671181,0.9624576052528764,0.9624576052528764,0.9053703737482383,0.8119810415399348,0.6953508328914292,0.7867362053108242,0.931993781210268,0.8368130745090735,4.1100182253435715
7,-0.09048865135613975,0.884462245195717,0.9283839026162791,0.6698468707017419,0.9641810237666345,0.9641810237666345,0.8981169970453934,0.7979668860946375,0.6774105149259666,0.7739605101141811,0.9289587791061658,0.8272642234364429,4.1969160764320765
8,-0.0803759934066178,1.0017710945435934,0.924427121184593,0.653399118915205,0.9659615898745681,0.9659615898745681,0.8929033204800216,0.7785638132283754,0.6642342973254338,0.7645445172371624,0.9270866683557449,0.8179994689028735,4.279756862789837
9,-0.0640106127633677,1.1813222268572101,0.9191366506177325,0.6337056906644828,0.9692750798517639,0.9692750798517639,0.8855553590687268,0.7650084685322605,0.644627212837589,0.7474728758179316,0.925013979741256,0.8110728549978673,4.4141988388291615
10,-0.05905590777273302,0.853414498269558,0.9187965570494186,0.632613199724289,0.9672921903042138,0.9672921903042138,0.8843494847134329,0.7647562098221038,0.6435068483563087,0.7472417364416487,0.9232579470413513,0.8095452850998605,4.386117817902248
11,-0.03956948394899244,0.8387380163003872,0.9197024323219477,0.6312472519586185,0.969102021721526,0.969102021721526,0.8873005846216652,0.762361003206396,0.6421634710188507,0.745047058751907,0.9258004518615804,0.8097695014174494,4.411639906234903
12,-0.027597205785961896,0.9899634865971355,0.9242272665334302,0.6404868341233015,0.9668699505713017,0.9668699505713017,0.8939175883374874,0.7694738691934423,0.6502707768090559,0.7515644289818981,0.9281033570085476,0.8135321007115575,4.3262188864066164
13,-0.01272466362683804,0.8654875285536437,0.9283191769622093,0.6509378801273168,0.9647090315022894,0.9647090315022894,0.9003478537743929,0.7789031113296743,0.6611088433399187,0.7612326038168191,0.9302842269359378,0.8163457900821044,4.272358497508426
14,0.0032208600843494587,0.7217152269145886,0.9309814453125,0.6574988416465547,0.9641528609393927,0.9641528609393927,0.9049468046175271,0.7790939857245711,0.6667740236653451,0.7650303031987931,0.9324903485212579,0.8195329410237736,4.2410136691120845
15,0.017294227109326946,0.7592160926720539,0.9344297896984012,0.6684153178626001,0.9629325654306966,0.9629325654306966,0.91031353178366,0.7915799889798365,0.6763356034658519,0.7727891992560371,0.9346221531463047,0.824635104820284,4.162547937188164
16,0.01664941922410742,0.8185755997992955,0.9347136741460755,0.6654865475167446,0.9637276372017263,0.9637276372017263,0.9117076948982056,0.7861119858176578,0.6717164884711289,0.7668095870050167,0.935967601025946,0.825242412465129,4.22740896937415
17,0.025059201307110972,0.7718866510050637,0.9373237077579942,0.6753778315931318,0.9612551225489722,0.9612551225489722,0.9162106520306871,0.7946061083438457,0.6817084030074506,0.7755478941181105,0.9370908180879439,0.8275777947001224,4.185211542064536
18,0.03447708797145199,0.6589151975009349,0.9420855854832849,0.6872724201220478,0.9583753462561095,0.9583753462561095,0.9245839715804137,0.8014569142578518,0.6910703012273183,0.7817932799745999,0.9400533957466944,0.8325874547838465,4.1423257151363275
19,0.037490360922627634,0.7528848935450826,0.9462578352107558,0.7032777293857815,0.9561353267347671,0.9561353267347671,0.9316402295329306,0.8125313346304025,0.7044548141022096,0.7918890306398091,0.9426489777387838,0.8399427756404411,4.065437823336315
20,0.041165185245600616,0.6951263030724866,0.9456795625908431,0.6935636132731413,0.9552125100124812,0.9552125100124812,0.9319604479056024,0.8056824761835292,0.693334891347437,0.780994257358008,0.9424000088044303,0.8364248232231739,4.108636492120829
21,0.04247803134577615,0.6457383995512863,0.9522199763808139,0.7234086477886539,0.9511282304671919,0.9511282304671919,0.942514378535857,0.8243214812960256,0.7196440031776437,0.8026372573675395,0.9457564530527464,0.848435591984974,3.949309943348712
22,0.047719697480077865,0.7129996211401054,0.9528607035792152,0.7265055381866438,0.9490114462304365,0.9490114462304365,0.9450511955643938,0.8244696853383653,0.721020153051593,0.8027723643084631,0.9461574783412707,0.8492879105306024,3.946440844467543
23,0.056499227687910006,0.6990012473777517,0.955968386627907,0.7358084271292493,0.9459319428976858,0.9459319428976858,0.9505748230361479,0.8297874248992534,0.7272102019409253,0.8076201640942031,0.9473979645432808,0.8529653860336748,3.8976493564230994
24,0.05587138487147046,0.7632253707035795,0.9597219067950581,0.7526115510881315,0.9407923754495232,0.9407923754495232,0.9574432413650863,0.8401182554190497,0.7390025904177121,0.8170380374982965,0.9482751411241775,0.859633546832184,3.8015130416874676
25,0.06441012663500649,0.6193229678969878,0.9609516942223837,0.7607469045756264,0.9371100435962273,0.9371100435962273,0.9607879861769992,0.8432779440271323,0.7437456198862966,0.8199184978107811,0.9482731401434623,0.8623937369888582,3.778990860626479
26,0.05883111698286874,0.6101341802481707,0.9627021257267442,0.772876887259016,0.9325906066637034,0.9325906066637034,0.9649670285924132,0.8501725506573897,0.7513865224383732,0.8262038136225507,0.9481557132701408,0.8669574466175815,3.7059057649871554
27,0.05746227289949145,0.6062172263763942,0.9632860760356105,0.7822889704610514,0.9304556380499902,0.9304556380499902,0.966798592265749,0.8559235715925023,0.7582379844781241,0.831446604800607,0.9481161462530143,0.8710058625991361,3.674409313157029
28,0.05997165456994787,0.6905483062584679,0.9650949877361918,0.7983290537473413,0.9239021208027076,0.9239021208027076,0.9715203160521316,0.8636494176512921,0.7678389929343453,0.8384897016728058,0.9472740045195871,0.876739061232337,3.6404189099271735
29,0.052479524117011525,0.86306536768551,0.9654123705486919,0.8081627185841042,0.9216775159463709,0.9216775159463709,0.973046483126124,0.8666724977631763,0.7714297296191492,0.8412456258678257,0.9469819692399056,0.8814818047782991,3.640499434257079
