image_id,ccr,precision,recall,specififty,f1_score,jaccard,dsc,roc_auc,pr_auc
malignant_000133.png,0.97918701171875,0.9525691699604744,0.6032540675844806,0.9984600577478344,0.7386973180076629,0.5856622114216282,0.7386973180076628,0.8008570626661575,0.7875856910381025
benign_000037.png,0.993408203125,nan,0.0,1.0,nan,0.0,0.0,0.5,0.5032958984375
malignant_000303.png,0.9736328125,nan,0.0,1.0,nan,0.0,0.0,0.5,0.51318359375
benign_000011.png,0.9404296875,0.45679886685552407,0.7552693208430913,0.9506117192530587,0.5692850838481907,0.39790252930289943,0.5692850838481907,0.852940520048075,0.6124122676774326
malignant_000136.png,0.9820556640625,0.9558011049723757,0.8357487922705314,0.9962504184800803,0.8917525773195876,0.8046511627906977,0.8917525773195877,0.915999605375306,0.9030381322152036
malignant_000145.png,0.92333984375,0.638199411022297,0.7929952953476216,0.9405707967659457,0.7072261072261072,0.5470609448250991,0.7072261072261072,0.8667830460567836,0.7276823141224593
malignant_000030.png,0.92767333984375,nan,0.0,1.0,nan,0.0,0.0,0.5,0.536163330078125
benign_000131.png,0.99554443359375,0.9025270758122743,0.9633911368015414,0.9965962811219666,0.9319664492078286,0.8726003490401396,0.9319664492078286,0.979993708961754,0.9335389402912828
benign_000096.png,0.99261474609375,0.905511811023622,0.9336941813261164,0.9953978906999041,0.9193870752831445,0.8508014796547472,0.9193870752831446,0.9645460360130104,0.9210983575029942
benign_000012.png,0.9937744140625,nan,0.0,1.0,nan,0.0,0.0,0.5,0.50311279296875
benign_000127.png,0.99859619140625,0.9795918367346939,0.8780487804878049,0.9998150431565967,0.9260450160771704,0.8622754491017964,0.9260450160771704,0.9389319118222007,0.9294306601737493
benign_000098.png,0.99517822265625,0.8077858880778589,1.0,0.9950784948916023,0.8936742934051145,0.8077858880778589,0.8936742934051144,0.9975392474458011,0.9038929440389294
benign_000016.png,0.998291015625,0.9746031746031746,0.9388379204892966,0.9995017749268232,0.956386292834891,0.9164179104477612,0.956386292834891,0.96916984770806,0.9573308991087357
benign_000126.png,0.99786376953125,0.9478908188585607,0.9646464646464646,0.9986865148861647,0.9561952440550688,0.9160671462829736,0.9561952440550688,0.9816664897663147,0.9566958878462627
benign_000077.png,0.99249267578125,0.8362480127186009,0.9633699633699634,0.9934966536178811,0.8953191489361703,0.810477657935285,0.8953191489361703,0.9784333084939223,0.9004193396067821
benign_000009.png,0.9962158203125,0.7014925373134329,0.986013986013986,0.9963056462040515,0.8197674418604651,0.6945812807881774,0.8197674418604651,0.9911598161090188,0.8438142968199595
benign_000100.png,0.98004150390625,0.33537832310838445,0.9879518072289156,0.9799605376741892,0.500763358778626,0.3340122199592668,0.500763358778626,0.9839561724515524,0.6617261003249001
malignant_000024.png,0.996826171875,0.8605341246290801,0.9830508474576272,0.9970787494561502,0.9177215189873418,0.847953216374269,0.9177215189873418,0.9900647984568887,0.9219450739339786
benign_000005.png,0.99945068359375,0.9493670886075949,0.9933774834437086,0.9995071767387421,0.9708737864077669,0.9433962264150944,0.970873786407767,0.9964423300912254,0.9714028036037767
benign_000062.png,0.99664306640625,0.9365853658536586,0.972972972972973,0.9975303951367781,0.9544324772162387,0.9128367670364501,0.9544324772162386,0.9852516840548756,0.9552674506633158
benign_000036.png,0.98760986328125,nan,0.0,1.0,nan,0.0,0.0,0.5,0.506195068359375
benign_000002.png,0.99798583984375,0.9728506787330317,0.9772727272727273,0.9988552531162554,0.9750566893424037,0.9513274336283186,0.9750566893424036,0.9880639901944913,0.9755194666747545
benign_000075.png,0.98663330078125,0.9308375634517766,0.9302473050095117,0.9926386168703991,0.9305423406279734,0.8701067615658363,0.9305423406279734,0.9614429609399554,0.9338993678243942
benign_000073.png,0.987060546875,0.9710144927536232,0.6238361266294227,0.9993689657348394,0.7596371882086168,0.6124314442413162,0.7596371882086168,0.811602546182131,0.8035898604727729
benign_000059.png,0.9967041015625,0.9485981308411215,0.9666666666666667,0.9979052938936143,0.9575471698113207,0.918552036199095,0.9575471698113207,0.9822859802801406,0.958273267894519
benign_000066.png,0.99420166015625,0.9437037037037037,0.9178674351585014,0.9975780752071383,0.9306062819576333,0.8702185792349727,0.9306062819576333,0.9577227551828199,0.9325250713842276
malignant_000023.png,0.9971923828125,0.84375,0.9959016393442623,0.9972118959107806,0.9135338345864662,0.8408304498269896,0.9135338345864662,0.9965567676275214,0.9198563372502562
malignant_000142.png,0.9630126953125,nan,0.0,1.0,nan,0.0,0.0,0.5,0.51849365234375
malignant_000310.png,0.9698486328125,nan,0.0,1.0,nan,0.0,0.0,0.5,0.51507568359375
malignant_000308.png,0.9566650390625,nan,0.0,1.0,nan,0.0,0.0,0.5,0.52166748046875
benign_000117.png,0.99908447265625,0.9707602339181286,0.9431818181818182,0.9996915103652517,0.9567723342939481,0.9171270718232044,0.9567723342939481,0.971436664273535,0.9572762018312235
benign_000056.png,0.9892578125,0.8865814696485623,0.8409090909090909,0.9954846095141185,0.8631415241057544,0.759233926128591,0.8631415241057543,0.9181968502116047,0.8669496259819516
benign_000068.png,0.98406982421875,0.890190336749634,0.7657430730478589,0.9951892238614497,0.8232904536222072,0.6996547756041427,0.8232904536222072,0.8804661484546543,0.8336429744299965
malignant_000028.png,0.9925537109375,0.9407971864009379,0.9870848708487084,0.9931562542349912,0.9633853541416567,0.9293572669368848,0.9633853541416567,0.9901205625418499,0.9645818977654481
benign_000124.png,0.99859619140625,0.9122807017543859,0.8888888888888888,0.9993852584988012,0.9004329004329005,0.8188976377952756,0.9004329004329005,0.944137073693845,0.9009815238372624
benign_000039.png,0.9940185546875,0.9256410256410257,0.8395348837209302,0.9981822740378589,0.8804878048780488,0.7864923747276689,0.8804878048780488,0.9188585788793945,0.884693667571603
benign_000104.png,0.991455078125,0.9466019417475728,0.9405144694533762,0.9956406869220608,0.9435483870967742,0.8931297709923665,0.9435483870967742,0.9680775781877186,0.9458165063817245
benign_000017.png,0.99566650390625,nan,0.0,1.0,nan,0.0,0.0,0.5,0.502166748046875
malignant_000048.png,0.99737548828125,nan,0.0,1.0,nan,0.0,0.0,0.5,0.501312255859375
benign_000086.png,0.99395751953125,0.9427244582043344,0.9798873692679002,0.9951126081500561,0.9609467455621302,0.9248291571753986,0.9609467455621302,0.9874999887089781,0.9620688531892423
benign_000004.png,0.998779296875,0.9655172413793104,0.875,0.999753937007874,0.9180327868852458,0.8484848484848485,0.9180327868852459,0.9373769685039369,0.9207469019396552
