epoch,generator_train_loss,critic_train_loss,ccr,precision,recall,sensibility,specifity,f1_score,jaccard_coef,dsc_coef,roc_auc,pr_auc,hausdorf_error
1,-0.12400757337545419,2.7927485654106388,0.9542818291242733,0.7792353573678508,0.945515923514931,0.945515923514931,0.94162517288503,0.864910883674588,0.7688545833170322,0.8396396893033453,0.9425056565247425,0.8738128040122387,3.742366345879804
2,-0.12327582882596301,1.352758676200718,0.94241943359375,0.7121345594099324,0.95868788611752,0.95868788611752,0.9217793656191305,0.8236324418977492,0.7151440624994275,0.8020091098230645,0.9385571021449662,0.8451616116352975,3.983953315856724
3,-0.12588511039684344,1.32762786242869,0.9302277321039244,0.6641404293763573,0.9638843444658324,0.9638843444658324,0.9027687671524814,0.7874608253929146,0.67155729968739,0.7680455004762984,0.9311904501409722,0.824397683189294,4.243375723531377
4,-0.10123137181455438,1.180889085902796,0.9174571902252907,0.6198208949049472,0.9693969712486993,0.9693969712486993,0.8836120036927,0.7551260969750797,0.629891732999096,0.7337667028097242,0.9239847589144978,0.8055693435226661,4.5365175296111815
5,-0.09299383186674737,1.2205867589294137,0.9186361623364826,0.6217474242461148,0.9676219998916014,0.9676219998916014,0.8854586751380666,0.7541887079358909,0.6331086318946909,0.7375589556435838,0.9239941086458853,0.804212619334278,4.51227543406694
6,-0.07056598075024494,1.208799547576285,0.9151318927143895,0.6072760402082538,0.9702713247441662,0.9702713247441662,0.8827885630295663,0.7419157727787903,0.6178619610159627,0.7216623592438218,0.9243097234726906,0.7995911178507322,4.630985080562208
7,-0.059861526473776086,1.0306622428553445,0.9122893577398256,0.5961361402542081,0.9704920406861984,0.9704920406861984,0.8788040159964545,0.7326185863755871,0.6075276416437662,0.7131435419348402,0.9222338166117063,0.7939040441828922,4.6917387739122
8,-0.044901653350173654,1.1400015981166394,0.913657964662064,0.5989447693015753,0.9705803173219775,0.9705803173219775,0.8821250719014764,0.7331490708572729,0.6098572229634996,0.7136296137622454,0.9241339121614781,0.795477647573195,4.6984921153518355
9,-0.022244284776124088,1.3893383651391251,0.9132863599200581,0.5975822133253134,0.9715511600625989,0.9715511600625989,0.8825919442700764,0.7272348730501413,0.6084253082814269,0.7115930458787347,0.9249960031788753,0.7953028175119752,4.728049847774931
10,-0.01225673525848172,1.0239809844400976,0.9154489916424419,0.5970709456062868,0.9690354437493721,0.9690354437493721,0.8865486178607802,0.7253472321118333,0.60735300197567,0.7098546602704324,0.9257827945293229,0.7939407092796114,4.732747046014717
11,0.008842653945668952,0.9771286278189003,0.9215263898982559,0.6113255004668052,0.9684741825580804,0.9684741825580804,0.897615942450248,0.7342397238028375,0.6195978175824376,0.7180440247114503,0.9314182089995966,0.8012958299994679,4.67741508258282
12,0.01769223939869311,1.0639116117706546,0.93045654296875,0.6353708013700367,0.963780669926696,0.963780669926696,0.9108631976378989,0.7531124410207783,0.6401934673337678,0.7354244805679725,0.9359095183369157,0.8118137729304691,4.541664169904499
13,0.033794305251016246,0.9204374704655115,0.9374435069949127,0.6532022391256255,0.9583115804946414,0.9583115804946414,0.9223912556550368,0.7696105015176299,0.6549590186670114,0.7470384595301074,0.9390999896328363,0.8187587398383093,4.385175380979081
14,0.041658201581471925,0.9907979518175125,0.9426337663517442,0.6730155822250867,0.9558207122296247,0.9558207122296247,0.9312824992672081,0.7831371306526373,0.6712322929881608,0.7594326266910213,0.9426378559051863,0.8281851308916746,4.277503402700504
15,0.061901031182957936,0.8822480147922194,0.9465499523074128,0.6901710868542204,0.9524724609999822,0.9524724609999822,0.9381209078705611,0.7920576013614385,0.6866441226672448,0.7722574300846669,0.9444636029781515,0.8340634899300611,4.188934618267681
