epoch,train_loss,val_loss,ccr,precision,recall,sensibility,specifity,f1_score,jaccard_coef,dsc_coef,roc_auc,pr_auc,hausdorf_error
1,0.646217863376324,0.6292820993591758,0.7942754572088068,0.43737713211346824,0.9128374745077307,0.9128374745077307,0.7798935746551034,0.5226972380222876,0.41953298800153643,0.5147775829007378,0.8463573945023892,0.6812668264558912,6.454910151710811
2,0.589749448116009,0.5570814223850474,0.9454345703125,0.7517661738226732,0.7858602447039882,0.7858602447039882,0.959162330710565,0.7628212046453148,0.6251644988703045,0.7194790907450128,0.8725100350446855,0.7832913419082881,4.44237146978453
3,0.5618644654750824,0.5417830348014832,0.9419782233960701,0.7250667893375805,0.8226187900899719,0.8226187900899719,0.9520832050872977,0.7620942651711502,0.6416214251295858,0.7303403374556857,0.8873600079667877,0.7851257790447635,4.412863436733449
4,0.5416363858259641,0.5207155276747311,0.9419211185339725,0.7144707930155907,0.8561593833545574,0.8561593833545574,0.9475621242431979,0.7692643359067709,0.6466032827812066,0.7401255353042416,0.9018648363158334,0.7954848723846331,4.466511977413924
5,0.5182350305410531,0.49776724156211405,0.9539737123431582,0.8103276046576823,0.8322002211523818,0.8322002211523818,0.9720511860497822,0.8086743574168651,0.6996210625005495,0.7872322343035392,0.9021309720433814,0.8339935296626301,3.999460212073039
6,0.49895672568908106,0.48009628758710976,0.9535737471147017,0.7537586999846848,0.8854316384197559,0.8854316384197559,0.965894404216566,0.7857375142978826,0.6899056507527643,0.7797849573713835,0.9256665556917691,0.8294537080712197,4.13926270403205
7,0.4820578245016245,0.4579109146314509,0.9485136089902936,0.7404394559789362,0.8881030215974726,0.8881030215974726,0.9560523566285419,0.7760444915460684,0.671250056825203,0.7672258041421356,0.9220803698406566,0.8239342970791339,4.368627767490326
8,0.46541268412883463,0.46120139605858745,0.9513859604344224,0.7480588319004539,0.887699949315259,0.887699949315259,0.9564381147252142,0.7840646067858617,0.6813003559598758,0.7751547817087496,0.9220717293707538,0.8259406299812869,4.136294016870288
9,0.448256123982943,0.43646346646196704,0.956096533573035,0.7819801762316326,0.8826099196860088,0.8826099196860088,0.9671613078316383,0.8060395472184176,0.7062593397641522,0.7907736467029173,0.9248939557044796,0.8437159819422786,4.013354450694791
10,0.4343127314861004,0.4240233985816731,0.9585987437855114,0.7973049174753712,0.8748660122489021,0.8748660122489021,0.9731634078400531,0.8136573746674771,0.7191844383475222,0.8044112681371649,0.9240212815774447,0.8463979189872107,3.9615458585248575
