image_id,ccr,precision,recall,specififty,f1_score,jaccard,dsc,roc_auc,pr_auc
malignant_000133.png,0.98492431640625,0.948051948051948,0.7309136420525657,0.9979467436637792,0.8254416961130742,0.7027677496991577,0.8254416961130742,0.8644301928581725,0.846044074349132
benign_000037.png,0.993408203125,nan,0.0,1.0,nan,0.0,0.0,0.5,0.5032958984375
malignant_000303.png,0.9736328125,nan,0.0,1.0,nan,0.0,0.0,0.5,0.51318359375
benign_000011.png,0.9940185546875,0.9598540145985401,0.9238875878220141,0.9978750804893755,0.9415274463007159,0.8895152198421646,0.9415274463007159,0.9608813341556948,0.9438544437884021
malignant_000136.png,0.98516845703125,0.968895800933126,0.8599033816425121,0.9973217274857716,0.9111517367458866,0.8368032236400269,0.9111517367458867,0.9286125545641419,0.920594659647194
malignant_000145.png,0.97515869140625,0.9187986651835373,0.8635650810245687,0.989910856195149,0.890326057666397,0.8023312287518213,0.8903260576663972,0.9267379686098589,0.8991469609946781
malignant_000030.png,0.98980712890625,0.9480633802816901,0.9088607594936708,0.996118165668794,0.9280482550624731,0.8657556270096463,0.9280482550624731,0.9524894625812323,0.9317579683251804
benign_000131.png,0.996337890625,0.9354838709677419,0.9499036608863198,0.9978569177434604,0.9426386233269598,0.891500904159132,0.9426386233269598,0.9738802893148901,0.9434872229582809
benign_000096.png,0.99493408203125,0.9517906336088154,0.9350473612990527,0.9977628635346756,0.9433447098976109,0.8927648578811369,0.9433447098976109,0.9664051124168642,0.9448838412039342
benign_000012.png,0.99847412109375,0.8888888888888888,0.8627450980392157,0.999324407320968,0.8756218905472637,0.7787610619469026,0.8756218905472637,0.9310347526800918,0.8762442395578023
benign_000127.png,0.99755859375,0.81,0.9878048780487805,0.9976572133168927,0.8901098901098902,0.801980198019802,0.8901098901098901,0.9927310456828365,0.8989634741806403
benign_000098.png,0.9970703125,0.8817204301075269,0.9879518072289156,0.9972589085472215,0.9318181818181818,0.8723404255319149,0.9318181818181818,0.9926053578880686,0.9349581889807212
benign_000016.png,0.997802734375,0.9801980198019802,0.908256880733945,0.9996263311951173,0.9428571428571428,0.8918918918918919,0.9428571428571428,0.9539416059645313,0.9451429776117126
benign_000126.png,0.997314453125,0.9271844660194175,0.9646464646464646,0.9981235926945209,0.9455445544554456,0.8967136150234741,0.9455445544554455,0.9813850286704927,0.946342711426691
benign_000077.png,0.98809814453125,0.7482319660537482,0.9688644688644689,0.9887612072231342,0.8443735035913806,0.7306629834254144,0.8443735035913806,0.9788128380438016,0.8590670162872336
benign_000009.png,0.9990234375,0.9703703703703703,0.916083916083916,0.9997537097469368,0.9424460431654677,0.891156462585034,0.9424460431654677,0.9579188129154264,0.9435933541646432
benign_000100.png,0.98052978515625,0.340956340956341,0.9879518072289156,0.9804538167468245,0.5069551777434311,0.33954451345755693,0.5069551777434312,0.98420281198787,0.6645151092488784
malignant_000024.png,0.98333740234375,0.5197132616487455,0.9830508474576272,0.9833426564733669,0.6799531066822977,0.5150976909413855,0.6799531066822978,0.9831967519654972,0.7515346424438114
benign_000005.png,0.99951171875,0.9554140127388535,0.9933774834437086,0.9995687796463993,0.974025974025974,0.9493670886075949,0.974025974025974,0.996473131545054,0.974426265669406
benign_000062.png,0.99713134765625,0.9489291598023064,0.972972972972973,0.9980369807497467,0.9608006672226855,0.9245585874799358,0.9608006672226855,0.9855049768613598,0.9614393476376397
benign_000036.png,0.98760986328125,nan,0.0,1.0,nan,0.0,0.0,0.5,0.506195068359375
benign_000002.png,0.99786376953125,0.9815100154083205,0.9651515151515152,0.999236835410837,0.9732620320855614,0.9479166666666666,0.9732620320855615,0.9821941752811761,0.9740326695767929
benign_000075.png,0.985107421875,0.9750534568781183,0.8674698795180723,0.9976362531235227,0.9181208053691275,0.8486352357320099,0.9181208053691275,0.9325530663207976,0.9276398420262204
benign_000073.png,0.9677734375,1.0,0.01675977653631285,1.0,0.03296703296703297,0.01675977653631285,0.03296703296703297,0.5083798882681564,0.5244931695181564
benign_000059.png,0.99359130859375,0.972972972972973,0.8571428571428571,0.9990478608607338,0.9113924050632912,0.8372093023255814,0.9113924050632911,0.9280953590017955,0.917804497089165
benign_000066.png,0.99627685546875,0.9606986899563319,0.9510086455331412,0.9982791586998088,0.9558291093410572,0.9153952843273232,0.9558291093410572,0.974643902116475,0.9568912654009866
malignant_000023.png,0.99847412109375,0.9506172839506173,0.9467213114754098,0.9992565055762082,0.9486652977412732,0.90234375,0.9486652977412731,0.972988908525809,0.9490660262286386
malignant_000142.png,0.9630126953125,nan,0.0,1.0,nan,0.0,0.0,0.5,0.51849365234375
malignant_000310.png,0.985107421875,1.0,0.5060728744939271,1.0,0.6720430107526881,0.5060728744939271,0.6720430107526881,0.7530364372469636,0.7604827263094636
malignant_000308.png,0.9749755859375,1.0,0.4225352112676056,1.0,0.5940594059405941,0.4225352112676056,0.594059405940594,0.7112676056338028,0.7237798126650528
benign_000117.png,0.99896240234375,0.9491525423728814,0.9545454545454546,0.9994447186574531,0.951841359773371,0.9081081081081082,0.9518413597733711,0.9769950866014538,0.952093139084168
benign_000056.png,0.99224853515625,0.8924889543446245,0.9181818181818182,0.9953574154159247,0.9051530993278566,0.8267394270122783,0.9051530993278566,0.9567696167988715,0.9069833354819713
benign_000068.png,0.99462890625,0.9315403422982885,0.9596977329974811,0.9964079538165491,0.9454094292803971,0.8964705882352941,0.9454094292803971,0.9780528434070151,0.9465956001478848
malignant_000028.png,0.99334716796875,0.9610942249240122,0.9723247232472325,0.9956633690201925,0.9666768572302049,0.9355029585798816,0.9666768572302048,0.9839940461337126,0.9680827651012474
benign_000124.png,0.9981689453125,0.8372093023255814,0.9230769230769231,0.9987090428474826,0.878048780487805,0.782608695652174,0.8780487804878049,0.9608929829622029,0.8804177709043773
benign_000039.png,0.99700927734375,0.9359267734553776,0.9511627906976744,0.99824495424345,0.9434832756632066,0.8930131004366813,0.9434832756632064,0.9747038724705622,0.944185651217151
benign_000104.png,0.99169921875,0.9403815580286169,0.9509646302250804,0.9950462351387054,0.9456434852118306,0.8968915845337376,0.9456434852118305,0.9730054326818929,0.9475346663924736
benign_000017.png,0.99566650390625,nan,0.0,1.0,nan,0.0,0.0,0.5,0.502166748046875
malignant_000048.png,0.95709228515625,0.0,0.0,0.9596107949329906,nan,0.0,0.0,0.4798053974664953,0.001312255859375
