epoch,train_loss,val_loss,ccr,precision,recall,sensibility,specifity,f1_score,jaccard_coef,dsc_coef,roc_auc,pr_auc,hausdorf_error
1,0.6566167286798066,0.6138383224606514,0.9450678263168668,0.6842441952397332,0.8877784996847722,0.8877784996847722,0.9584880938133729,0.761862644533646,0.6210299830787657,0.7186128000841375,0.9231806135922043,0.8151976438012344,4.665729572055585
2,0.5898709834790697,0.5514403581619263,0.9606392539744815,0.7969560986400812,0.8670784531058068,0.8670784531058068,0.9736406522665456,0.8129065218395441,0.7143243791413451,0.7973266756215787,0.9199378603934542,0.8512081326611399,3.976498939173926
3,0.5358842319133235,0.5022096261382103,0.9613961965236081,0.8503511906220842,0.8096946551879289,0.8096946551879289,0.985276863892787,0.832153503626538,0.7102105277626835,0.7922119771564456,0.8973909912484314,0.8584479142257014,3.8863490101458416
4,0.4902326669178757,0.4602939486503601,0.9622160399324509,0.7608898312693072,0.9073823384394546,0.9073823384394546,0.9732827122436553,0.8286803143470088,0.7032891829019486,0.786004139296742,0.9401779973986266,0.8619990501027968,4.020957666229582
5,0.45115993654026704,0.4034759849309921,0.9646846321472434,0.8306081247497651,0.86915291418539,0.86915291418539,0.9810278808787667,0.845146421107552,0.7325660738853749,0.8072547341354417,0.9250985528536882,0.8762703006233054,3.790192975331556
6,0.4142161151942085,0.3757726065814495,0.9652302171465611,0.8097301725511914,0.8658292627340163,0.8658292627340163,0.9811790971166809,0.8466513430226706,0.7254969866357055,0.7982392228592177,0.9232259764793052,0.863069352950075,3.7856094094838655
7,0.38163378191929237,0.34538959711790085,0.9612871861353712,0.882541366702736,0.8041703050463898,0.8041703050463898,0.9921663203004307,0.8478501364107673,0.7298931160020384,0.8043697751521851,0.8980914802976961,0.8722085932826573,3.7626602311913024
8,0.35253580235967447,0.3177393190562725,0.966727310913619,0.8449845729795269,0.8659045583307058,0.8659045583307058,0.9780044942234213,0.848887897629289,0.7583494530492424,0.8295381410367217,0.9214558929561046,0.8694009498494952,3.661969689799073
9,0.32639503449785945,0.27281030267477036,0.9702788107259825,0.8623920645106926,0.8919232469432626,0.8919232469432626,0.9828825414631365,0.8711650990980347,0.7865945132313721,0.8572074074501198,0.9372111737203225,0.8920694179724064,3.560896946169547
10,0.3010312225304398,0.27018739841878414,0.9688416859989083,0.8614186624717626,0.8637661069880066,0.8637661069880066,0.9871858574420251,0.8609372138190121,0.759653056457701,0.83013755882571,0.9253377148262008,0.8881059207539123,3.6574097045426974
11,0.2809021683300243,0.2554449141025543,0.9675071749624727,0.8374747956303114,0.8760434391174213,0.8760434391174213,0.9809576764091207,0.8613658164974615,0.7559567977821219,0.8261731464932499,0.9282514666921549,0.8820974551090367,3.658885914962319
12,0.26331138552403915,0.22733373753726482,0.9680367682177947,0.8313753329451226,0.8881872849866198,0.8881872849866198,0.9815530766710953,0.862269493591734,0.7491822857307217,0.8182879524987895,0.9348905088617925,0.8884288151929992,3.7295406827861597
13,0.24760679316286946,0.21405741199851036,0.9684997292064683,0.8494300828124607,0.877828479630036,0.877828479630036,0.9846151440480878,0.8579256385246722,0.7656963269751439,0.8360437217589717,0.9310114580493399,0.8840753605966848,3.62268350699959
14,0.23292667637853062,0.197853434830904,0.9703883541723526,0.8368218244975884,0.8983084243679945,0.8983084243679945,0.982006151428953,0.8761934197019614,0.7699831370338628,0.8362680865337107,0.9403586376238869,0.8914895662321656,3.6398684831287222
15,0.22181585255791159,0.21258942410349846,0.9701852590236081,0.9050616601332732,0.830008243266938,0.830008243266938,0.9895307636743995,0.8691743609576751,0.7774810580146223,0.844523101144408,0.9095462055634693,0.8842804250633044,3.5521762858303756
16,0.21079820891221365,0.21309426613152027,0.9695370603336517,0.839140290329808,0.8986956032278075,0.8986956032278075,0.9778465037099148,0.8834941160924962,0.777001108058637,0.8435993306886538,0.9383105244779975,0.8896425555478705,3.59564877709554
17,0.20292652412956835,0.18180852569639683,0.9700064180199236,0.8630628925612159,0.8638918067327966,0.8638918067327966,0.9848021353263602,0.8795283495408821,0.7631596056888764,0.8273362886579345,0.9242815937866823,0.8917696741397,3.6689089408278925
18,0.19947037159227857,0.15953469928354025,0.9706511518320142,0.8509972395196103,0.885440972630228,0.885440972630228,0.982665728685411,0.8783755669375415,0.772331181200189,0.8377761872994385,0.9339745530716688,0.8943645521594729,3.5868335999634002
19,0.18955586266283894,0.17357748933136463,0.971070668582833,0.8651485858321886,0.8746610490566489,0.8746610490566489,0.986050063584576,0.8844325250277846,0.7771463043002851,0.8406100231698268,0.930370808841123,0.8940492251955986,3.5759139499845607
20,0.17836285353291267,0.15431677270680666,0.9707956105861081,0.8577467674884012,0.8623178707277208,0.8623178707277208,0.9879802853187031,0.8812448835603615,0.7626781573977084,0.8284068130932618,0.9252195826066929,0.890274353803075,3.625167356496536
