epoch,train_loss,val_loss,ccr,precision,recall,sensibility,specifity,f1_score,jaccard_coef,dsc_coef,roc_auc,pr_auc,hausdorf_error
1,0.4323528821651752,0.4099114046377294,0.9202256636186079,0.7241223932673421,0.6156814973891913,0.6156814973891913,0.9568526918654978,0.6592372431510696,0.4722318622611279,0.5668441446791395,0.7862755994792756,0.7078381955599562,5.178389139709656
2,0.32049834178044245,0.2788632871473537,0.9296246152935606,0.6866571366975831,0.7889764580758196,0.7889764580758196,0.9444084161997177,0.7187466393147562,0.5802297204277647,0.6806312872298828,0.8666996125837,0.7550110802681348,4.787822920082803
3,0.2954255156792127,0.2754802090280196,0.9298999670780066,0.6667884609113182,0.8069511665681034,0.8069511665681034,0.9446942157782718,0.7192408869735504,0.5809328648182817,0.6810993247855591,0.875829783745851,0.7515642392514384,4.91187757266263
4,0.2734145396030866,0.2627561670892379,0.9343113754734849,0.6922515036007952,0.8290829591498929,0.8290829591498929,0.9405211963281191,0.7328879673141234,0.6030851649438005,0.7079031502465964,0.8847976728985854,0.7737945764245188,4.79635600598892
5,0.25859055679578047,0.2898821418776232,0.9387311068448153,0.8480127658528973,0.6738315780845157,0.6738315780845157,0.9676903148800811,0.7431362876964874,0.5799640436918344,0.6615038924571004,0.8207679445733083,0.7886341147785887,4.552696721894535
6,0.23345070160352266,0.19186724678558462,0.9528477986653646,0.8005664976624284,0.8321758222004617,0.8321758222004617,0.9698695898464023,0.7963959832240358,0.6931663287126276,0.7843293774176111,0.9010291499998813,0.8288714086544978,4.186569304257123
7,0.21573890539316032,0.2048241846701678,0.9530676639441288,0.8080744646873339,0.8163745618527495,0.8163745618527495,0.9738904974896905,0.7918272654485471,0.683482464786398,0.7738311912338075,0.8951423195891101,0.8275476826701271,4.124606394659371
8,0.2076776140011274,0.18083850513486302,0.9547299471768466,0.855043320694744,0.8206187711440586,0.8206187711440586,0.9648815511565219,0.8239907212763717,0.719859710294634,0.8021424824546497,0.8927462175417563,0.8498146696172615,3.963665777569764
9,0.20211596958912337,0.18563831422258825,0.9553400675455729,0.8684834039050806,0.7841540998671643,0.7841540998671643,0.9746019526158998,0.821541619282,0.7043038815675852,0.7873107184785834,0.8793874493312709,0.8412534730858527,4.041309794975141
10,0.18977518792335804,0.17989160909372218,0.9538837779651989,0.875794795502043,0.7907954058101193,0.7907954058101193,0.9851689830043763,0.8248811127324798,0.7217883409550038,0.8092583643852738,0.8879937606262558,0.8508198506137304,3.8709658982050263
11,0.17579923295057737,0.17066103439120686,0.9571001457445549,0.8406496312065221,0.8355080555843004,0.8355080555843004,0.9756819357494362,0.823747677096015,0.7323218001829956,0.8112666516854693,0.9056040051539395,0.8507733403001588,3.907956357494434
12,0.17556911936173072,0.16062822587349834,0.960335702607126,0.8483293820333586,0.853898565163641,0.853898565163641,0.9767515674594238,0.8503420853758407,0.7509778197896658,0.8277951361423903,0.9153329530178294,0.8623559061841574,3.8666195636179053
13,0.18060343105059404,0.16702844509307077,0.9571283513849432,0.8187845297515242,0.8633493881454835,0.8633493881454835,0.9696894495145639,0.8372113765747312,0.7379328624373183,0.8150125900746437,0.9165290920026291,0.8510012146085612,3.9110217986831213
14,0.18075758195840397,0.17350183909430222,0.9573646314216383,0.8323869908136194,0.8608779545055569,0.8608779545055569,0.9670215346335064,0.836429295929219,0.7322277411474811,0.8110829536283336,0.9139556716913368,0.8577147124362894,3.9104390326000695
15,0.16638293449695293,0.1641972972189679,0.9574159564393939,0.8197565010849893,0.8816446686748053,0.8816446686748053,0.9680055012540293,0.8210689931912629,0.7402321555491892,0.8179588833685688,0.9248325086786447,0.8597988980133825,4.032268166980855
16,0.16506955715326163,0.1727851962341982,0.9572162050189394,0.8832892260387287,0.8054808001779623,0.8054808001779623,0.9847225485203143,0.8433868617778028,0.7417372387737325,0.8210243313518762,0.8951134856818651,0.8601331026155883,3.8026039070715223
17,0.16263148429302068,0.18940166866078095,0.9506144668116714,0.8701401845446581,0.7832791620322005,0.7832791620322005,0.9848198904510417,0.8349909079221846,0.7183605597903902,0.8065253087884738,0.8840584744409806,0.8460741900313462,4.003882294701576
18,0.15583571447775915,0.14835138618946075,0.9622751871744791,0.8692945272452474,0.8405061889594702,0.8405061889594702,0.9794028774734767,0.8623143698443572,0.761714770099078,0.8361836313642251,0.9099602898943554,0.8664818287639813,3.6828645498386625
19,0.15464732360381347,0.14690852121395223,0.962147568211411,0.8783511169523176,0.8350318732383014,0.8350318732383014,0.9783136031612323,0.8593750511747283,0.7610165251779386,0.8365885914844894,0.9066784035283094,0.8679306565716539,3.6919465170409103
