epoch,train_loss,val_loss,ccr,precision,recall,sensibility,specifity,f1_score,jaccard_coef,dsc_coef,roc_auc,pr_auc,hausdorf_error
1,0.6781722342266756,0.6460437029600143,0.942453709231714,0.7397150912912156,0.7812438108297686,0.7812438108297686,0.9706792453180343,0.7425748191485171,0.6100136175000098,0.7091535412055882,0.8760382853422275,0.7954038803462797,4.536515825627366
2,0.6425173492992625,0.6272973567247391,0.9552265816900928,0.8368564664564007,0.7676717586391326,0.7676717586391326,0.9832276806734941,0.7831210871007618,0.6776660097049025,0.7633397011024554,0.8752061971352049,0.8276968515801388,4.076199717634457
3,0.6182778839971504,0.5981869772076607,0.9603556670476255,0.7794839260188295,0.8597517430551166,0.8597517430551166,0.976518727036645,0.815698109257879,0.693974258377414,0.779735351009546,0.9178805447920346,0.8453253435013425,4.038317664576965
4,0.5979792510761934,0.5772795453667641,0.9603295471990994,0.8736740812087661,0.7931052025699622,0.7931052025699622,0.9875025527482402,0.8270752325083889,0.7169942397300177,0.7948980277805451,0.8902207987619,0.855244619587736,3.8617072865566358
5,0.5790602097324297,0.556665726006031,0.9618575583378821,0.7989877831787575,0.8663479410937635,0.8663479410937635,0.9760727875646708,0.8221973064938745,0.717575808768777,0.7973564113654014,0.9211133586032337,0.8555304432183249,3.9159244481769404
6,0.5605959389723983,0.5385513082146645,0.9656118867699236,0.8163400325132307,0.8718573929312239,0.8718573929312239,0.9809649209788972,0.8423621063409639,0.7353276321367576,0.8120096723565423,0.9262028614617069,0.8691423373416147,3.8040633811057347
7,0.542543522867502,0.5228698998689651,0.9667435691866813,0.8603408793415935,0.8451413569129912,0.8451413569129912,0.9874015783176713,0.8530751760354199,0.7503590207471496,0.8233977627579907,0.9161392235052992,0.8775884400662706,3.63895564333875
8,0.5269598873222575,0.5007824413478374,0.9672219888612172,0.8791498875577349,0.8252710228783351,0.8252710228783351,0.9866437410247635,0.8516578367410764,0.7537190979396268,0.821593144288838,0.9057510081353485,0.8677248226379008,3.678142972636631
9,0.5108802318572998,0.48722048476338387,0.9684927994507369,0.8338179182503007,0.8853293541402131,0.8853293541402131,0.9821209909283131,0.858253845419374,0.7540409618649512,0.827618239149194,0.9335156970147802,0.8824290566463187,3.720760087033361
10,0.49691641506026774,0.46821001917123795,0.9675250324099345,0.8761168754514933,0.8413744792250991,0.8413744792250991,0.9887530141528926,0.855602490039271,0.7557724420602261,0.8270206458005479,0.914895057207863,0.8804243822922404,3.6473029058921367
11,0.4812884295687956,0.46228669211268425,0.9682406629537391,0.8452226487595866,0.8844657591191063,0.8844657591191063,0.9831015007210305,0.8620758590494114,0.7655042605719614,0.8399402170114562,0.9336579609819359,0.8846169202560995,3.6123822281934506
12,0.46880093100024206,0.4412425756454468,0.9680021194391376,0.8137443517567939,0.9078009559310602,0.9078009559310602,0.9784644173375586,0.8583279075373921,0.7485050776257526,0.8227023057994615,0.94300017145103,0.8859568910241833,3.7130173873051397
