epoch,generator_train_loss,critic_train_loss,ccr,precision,recall,sensibility,specifity,f1_score,jaccard_coef,dsc_coef,roc_auc,pr_auc,hausdorf_error
1,-0.12106517770073631,2.7811851509205705,0.9648519826489825,0.8484006414118839,0.913734662448163,0.913734662448163,0.9653837324746032,0.8896707761953422,0.8027261383634059,0.8622114982990096,0.9390309686451137,0.8962168261273176,3.534084913456908
2,-0.11991367324606164,1.3358333010178107,0.9628585460574128,0.8341820198650157,0.926792832995796,0.926792832995796,0.9596295017322976,0.8858972393607683,0.8017051084189718,0.8634225996033051,0.9424328895990521,0.8925237877111138,3.561655256547841
3,-0.13023483753204346,1.3675349168963247,0.9598916696947675,0.809457690685208,0.934020468021314,0.934020468021314,0.952777998311275,0.8795622651371444,0.7878693315722962,0.8529962975203734,0.9424520117937716,0.884465587497674,3.61477550586117
4,-0.11226533140454974,1.196467237426089,0.9547496706940407,0.7852501078117625,0.9433586661719211,0.9433586661719211,0.9424334557993189,0.8687950895336972,0.7729436813252761,0.8431806397609519,0.9417609186815593,0.8759063691618509,3.7202424886189567
5,-0.11449183001146689,1.230844110637516,0.9539218636446221,0.7774463789346095,0.9449693519426419,0.9449693519426419,0.9403128233075609,0.8648840940003245,0.7667816465299753,0.8396152670886678,0.9412812960598151,0.8726481738379601,3.7129765577492986
6,-0.0976457278449814,1.1760049446836693,0.9503514489462209,0.7638357020404509,0.9486765918191715,0.9486765918191715,0.9344612438663016,0.8571839390102368,0.7572064382047397,0.8325955909116577,0.9403076413288807,0.8671831283309546,3.801628742108729
7,-0.09709062204732523,1.138005764066399,0.9479534770167151,0.7490642686390553,0.9514361611937511,0.9514361611937511,0.9298219234710896,0.8488243910922567,0.7452524009112534,0.8249747937399178,0.9391654036417997,0.8607945933980787,3.8417135448940183
8,-0.09194234207079008,1.2010786258555077,0.9448991642441861,0.7335259604166469,0.9544348675266286,0.9544348675266286,0.9248882343383282,0.8389653916325343,0.7327868816591485,0.815987054697566,0.9380729719344382,0.8541312018939504,3.9326076727256307
9,-0.07827833565798673,1.3931343172277724,0.9411746002906977,0.7147499069036691,0.9565838625870374,0.9565838625870374,0.919159091885732,0.8260790132501776,0.7167649869948812,0.8042394725443479,0.9362746284513419,0.8454245372824643,4.015636150020078
10,-0.07903399405541359,1.158048414564752,0.9384388058684593,0.7005327004478452,0.9582554502676763,0.9582554502676763,0.9141802561190597,0.816734774370784,0.7044613586448097,0.7957210036124358,0.9342453718138038,0.8388491047010435,4.0244088675631176
11,-0.06373376815350025,1.0481538579061433,0.9385753542877907,0.6947442603372725,0.9592622409327639,0.9592622409327639,0.9152949254284473,0.812153408056494,0.6994436266102871,0.7915445022282457,0.9354344384012299,0.8364021805466082,4.0719234981563215
12,-0.05345129560340534,1.133680747700976,0.9409375567768895,0.7000798668472127,0.9580936940853707,0.9580936940853707,0.9192043285372559,0.8151715078332471,0.7036285463509497,0.7942958862107741,0.9368567189097676,0.8386751329707087,4.023877778869975
13,-0.043311883489806934,1.07119008279466,0.9417091547056686,0.6981910268555636,0.9573002786232343,0.9573002786232343,0.9207728106424061,0.8110633734754857,0.7028269796359845,0.7952019590753265,0.9371504368248798,0.8356897388285421,4.012708851835482
14,-0.027704163418187724,1.0564396938720306,0.9401106013808139,0.6859342507682773,0.958633102164402,0.958633102164402,0.9184525844542509,0.8041073021260294,0.6906659852335716,0.7842094475195432,0.936627081712468,0.8317331452010044,4.068418368459049
15,-0.01588854125954888,1.0286194091880476,0.9398167809774709,0.6798615644819738,0.9587396091173952,0.9587396091173952,0.9186772393535381,0.7988481890269259,0.6849305380306906,0.7794150932524533,0.9367507494640808,0.8287441520861788,4.082024761948621
16,-0.009321984097168043,1.0337697526851257,0.9374818313953488,0.6706343314809706,0.9596925179072308,0.9596925179072308,0.9159098316653261,0.7865701513561131,0.6769377079062079,0.7718805572890897,0.9360060796496651,0.8244067875637674,4.172562937860095
17,-0.0006439661903476173,1.1562544544795892,0.9373674259629361,0.6701902580353046,0.959878139912508,0.959878139912508,0.9159255031089523,0.7907340014306011,0.6765937671009837,0.7720179733971989,0.9360635899116236,0.8242869918505406,4.171949966071668
18,0.008484203828039107,1.0619491644493946,0.9391973451126453,0.6732425224607596,0.9587281012149304,0.9587281012149304,0.9192993814378287,0.7916102646877816,0.6786667157361492,0.7728167994363032,0.9372546834640677,0.8254450895995206,4.148973058961993
19,0.007033445703035051,1.092709596667971,0.9419850903888082,0.6850235885081603,0.9573449311310417,0.9573449311310417,0.9237003352818917,0.8002044408747291,0.6887485141728028,0.7806514902857995,0.9388984334126903,0.8309247671364867,4.082638182453439
20,0.015967282768967864,1.1819806778198714,0.9412160474200582,0.6817741322462866,0.9576923825614013,0.9576923825614013,0.9228921953761288,0.7970603624850683,0.685889102452025,0.7777852606840624,0.9387549905465977,0.8294254085446164,4.109816951677503
21,0.02082186501908612,1.0740430699540424,0.9461709665697674,0.7002396630255262,0.9550988538007295,0.9550988538007295,0.930555034366271,0.8107769287046818,0.7015118570264248,0.7902896652377565,0.9412973342589969,0.8378696783441129,4.010099274059637
22,0.026140220366515123,1.1777368543984055,0.9463716728742733,0.7055991255151,0.9548572853376851,0.9548572853376851,0.9314143074320964,0.8143102074732353,0.7063040321522046,0.7935107007662983,0.9417863204475251,0.8405154974120614,4.027207606321259
23,0.037288838005685186,0.9523910059557332,0.9507772756177325,0.7218888231607821,0.9523408407607463,0.9523408407607463,0.9385014630796471,0.8252475705681387,0.7196351108127218,0.8034815061923498,0.9441416433128148,0.8479192913224404,3.9260108724535407
24,0.04552974310014155,1.1563681453079373,0.9547076557957849,0.7431200376378604,0.9487753618528092,0.9487753618528092,0.9452559844245529,0.8365311844030415,0.7380753606332612,0.8184191262464935,0.9458723612174018,0.8555560405278746,3.8092085901284882
25,0.05591654390483707,1.0907883771828242,0.9565628406613372,0.7507585484865664,0.9461984961728388,0.9461984961728388,0.9484964734754356,0.8431876797400026,0.7420196983582514,0.8198362103676302,0.9462842689196992,0.860253831995539,3.782412213683263
26,0.0560515873230897,1.2126897825049114,0.9587246207303779,0.7674418918130465,0.9435208218378877,0.9435208218378877,0.9525669365125861,0.8515524905162191,0.7566116077963244,0.8321129680985067,0.9470803501728817,0.8658554034154833,3.720875806806524
27,0.059465796916515795,1.2988629852022444,0.9593838004178779,0.7706881367601593,0.9422539763639733,0.9422539763639733,0.9541170697575145,0.8557970611878867,0.7573723174842949,0.8313312743852362,0.947266805814701,0.8689706632462912,3.7223648249237877
28,0.0664303225356263,1.2853332517983078,0.9626731695130814,0.7907121948422278,0.9363016695395452,0.9363016695395452,0.9608236461247448,0.8664925180107741,0.7712091949528144,0.8410815513028452,0.9477935533641467,0.8769101076706173,3.6436492514196055
29,0.060519252891664384,1.584356811913577,0.9629942428234012,0.7987438709035878,0.9350984713416507,0.9350984713416507,0.9618412006283786,0.8687216789026935,0.7741505370885436,0.8431137165810599,0.9477501211219135,0.8810668873246157,3.630860370407463
30,0.06227492744272405,1.3322431650254634,0.9648403433866279,0.8161632949657606,0.9288628190813316,0.9288628190813316,0.9664892590047837,0.8742107591281912,0.786050652308944,0.8527688780889557,0.9470658090265118,0.8854536158227504,3.5750489494084507
