epoch,train_loss,val_loss,ccr,precision,recall,sensibility,specifity,f1_score,jaccard_coef,dsc_coef,roc_auc,pr_auc,hausdorf_error
1,0.6752825410335095,0.607411116361618,0.9385588889898255,0.7194307567939099,0.7374230994623077,0.7374230994623077,0.9624647279819254,0.749108446232031,0.5732576436555943,0.6631863374554685,0.8494863743283568,0.7710920641033954,4.529703668598852
2,0.6321571709273698,0.5799168688910348,0.9518932253815408,0.7393152834803999,0.8151208779476882,0.8151208779476882,0.9675676233115004,0.784630311326444,0.6260272631658191,0.7126431646387449,0.8909139303767446,0.8175070086886393,4.314120646494275
3,0.607378225047867,0.5563087569815772,0.9578777934229651,0.9159625943311235,0.6921070758436059,0.6921070758436059,0.9828604317764509,0.8068713812477751,0.6665758859955396,0.7359853424399976,0.8369959535659897,0.8292646048768265,3.9157639514131164
4,0.5883676580020359,0.5335260140044349,0.9526247956031977,0.7198384266802768,0.8849932925872614,0.8849932925872614,0.9625829111088042,0.7986331439563433,0.6428957731323754,0.7327074242578757,0.92337834571013,0.8408173619043563,4.360574173753929
5,0.5685469659117909,0.5142019476209369,0.95711669921875,0.766537165502594,0.8634128151932265,0.8634128151932265,0.9647341646959565,0.8257500591245465,0.6714519384281986,0.7535872629269142,0.913444568023569,0.8544180752499032,4.032132584034081
6,0.5528621913550736,0.5053637645074299,0.9632009107013081,0.8133534589429169,0.8619030166198253,0.8619030166198253,0.9750938713552445,0.8553822174189187,0.7263307997561771,0.8004128742411688,0.9179618159957786,0.8667791359580298,3.7988845975608805
7,0.5362273760430225,0.4821795438017164,0.9636449059774709,0.7857057874310487,0.8784657480749685,0.8784657480749685,0.9691879296588796,0.8545531372023188,0.7260593501462267,0.799668630139756,0.9234121815451439,0.8558633611859744,3.795878857916603
8,0.524230475549574,0.4698445222207478,0.9588784861010174,0.7515293894667976,0.8887756456925158,0.8887756456925158,0.9648941171330866,0.8313975986992675,0.6931082087151413,0.7680117755644521,0.9267942685190446,0.8527693310244595,4.051075073692774
9,0.5104225057286101,0.46398421483380453,0.9624562817950582,0.8735442603140655,0.8149100468459133,0.8149100468459133,0.9805980118257402,0.8595891219731667,0.7323789137531178,0.8028035113067691,0.8971340699612909,0.8698079266022097,3.69588484058165
10,0.49590622604667367,0.43484245453562054,0.9649663880813953,0.8056540961968953,0.8872664606967336,0.8872664606967336,0.9756987995374016,0.8602202393555884,0.7368409190422799,0.8081067287178594,0.9314122244665929,0.8752256031257238,3.7876420883193025
11,0.4816992368016924,0.42040751022951944,0.9649306186409884,0.8778742698944489,0.8303694736915032,0.8303694736915032,0.980192463647216,0.8679787226960417,0.7587073953104964,0.8262879756169303,0.904735380261371,0.8759246746348417,3.5970929400691802
12,0.4688963576570734,0.4260274853025164,0.9620142737100291,0.802372297545908,0.8774734581317917,0.8774734581317917,0.9736421573144515,0.8502818923327258,0.7346569060244995,0.8070024780909164,0.9253892953590246,0.8684279390477297,3.8522396468507227
13,0.45646668486780934,0.3880006032330649,0.9660122183866279,0.8243813686268088,0.8716075196190431,0.8716075196190431,0.9772195269213397,0.8752307889200024,0.743556805133105,0.8095084254541417,0.9242200050372874,0.8777398416047429,3.7001687983736296
14,0.4472627217893477,0.4048521029097693,0.9650245843931686,0.8164333463676016,0.8846983120219241,0.8846983120219241,0.9751926322677819,0.8646425908798439,0.7379294039284743,0.8080961052590219,0.9294799722128553,0.8807892911224847,3.7278605400830647
15,0.43351652792521883,0.38391328922339846,0.9661073196765988,0.8852215392476338,0.8232510368617355,0.8232510368617355,0.9814511948378317,0.8689406413757769,0.7635443024287367,0.8249341422262608,0.9017356303816102,0.8702325787826847,3.6125085227113263
