epoch,train_loss,val_loss,ccr,precision,recall,sensibility,specifity,f1_score,jaccard_coef,dsc_coef,roc_auc,pr_auc,hausdorf_error
1,0.7200688332706303,0.6719161059175219,0.8423129769258721,0.4630164397163097,0.6366009604785333,0.6366009604785333,0.8413424329129384,0.5639249498949553,0.3940331097707638,0.4826148408403339,0.7379036391794722,0.5836763554533401,6.36355821074493
2,0.6888015185083661,0.647644545350756,0.931787961028343,0.6610349150764845,0.6990532906804304,0.6990532906804304,0.9564112662706629,0.6843198557380984,0.5209089876665118,0.6189475914300139,0.8270436205075407,0.7228910243472462,4.937932236023926
3,0.6752150128414105,0.6422630378178188,0.9368127157521803,0.6977884957376352,0.7314817773125568,0.7314817773125568,0.9630943769484321,0.7195892407326548,0.5560805706830385,0.6519122521891617,0.8468866525780644,0.7567414840580287,4.819588377395396
4,0.6674533602479217,0.6245214555944715,0.9408225835755814,0.6799763096040861,0.8003396460172231,0.8003396460172231,0.9520429954738365,0.7486516917675012,0.5792216417489576,0.673214534043536,0.8755115445789855,0.7779419178864755,4.658430301215685
5,0.6566060835664923,0.6173395599637713,0.9493550145348837,0.7362459074324129,0.7822167560001012,0.7822167560001012,0.9651323627940561,0.7697257378517899,0.604427599253285,0.6931051903706598,0.8731933678068928,0.8000385022992836,4.497315648831559
6,0.6503881819836506,0.6188752182892391,0.9500786359920058,0.8231581477732504,0.7250404734218754,0.7250404734218754,0.9707797614035663,0.7905373721404445,0.6345435485805886,0.7147364609381458,0.847364237246407,0.8079223043917019,4.175847103950867
7,0.6464365883307024,0.6097529913697924,0.9504916878633721,0.7449292724637323,0.8074742665686659,0.8074742665686659,0.9595097768900204,0.7847975759389008,0.6271346861385313,0.7147959747919485,0.8826861644973206,0.8130021329208812,4.340246282326717
8,0.6438833962787281,0.6025566288403102,0.953406613372093,0.7579774613771137,0.8154052174976303,0.8154052174976303,0.9639496400784391,0.7981141819343612,0.6391438193525589,0.7266880136344063,0.889011291633552,0.8239575721465678,4.280345792920371
9,0.6412271679221809,0.6070115438529423,0.9565142964207849,0.8716519807566174,0.7355855491364756,0.7355855491364756,0.9780883968403976,0.8122688290840083,0.6719519650201624,0.7500917831653094,0.8562066643173109,0.8323022362772544,3.9616373161091962
10,0.6380229050462897,0.6011609094483512,0.9567524754723837,0.7993505531470427,0.7918635338783363,0.7918635338783363,0.9749327240775486,0.8075791223914903,0.6531469146757326,0.7351404255775169,0.8831368138224812,0.8368253723305693,4.170969450670265
11,0.6341730820668208,0.5896484851837158,0.955984000272529,0.7693074300263348,0.8242600962492468,0.8242600962492468,0.9673679728508432,0.8076413605248974,0.6578612543745688,0.7427089485666518,0.895390883832134,0.8334151241063872,4.214399993831587
12,0.6321897274487979,0.5882251730987004,0.9496019940043605,0.6884943898142777,0.8748512221061426,0.8748512221061426,0.954341017258234,0.7808489337339536,0.6183010465220528,0.7082118236191673,0.914523535436055,0.8180135239947431,4.653825677932772
13,0.6291906686572285,0.590536104781287,0.9592234057049419,0.8101463189732493,0.8179581709734459,0.8179581709734459,0.9736758274132118,0.8202644375846102,0.6877855943057165,0.7680525622856481,0.8954132131941165,0.846770780376244,3.9992768005128743
14,0.6278704017787785,0.5885280115263802,0.9570871752361919,0.7624989714449899,0.8513418686486958,0.8513418686486958,0.969277422125314,0.8154731378329374,0.6644406072328138,0.7497757615794874,0.910059214166543,0.8433387452083568,4.177978915403071
15,0.6246542195221046,0.5913316990647998,0.9607949900072674,0.853762889905225,0.7865257823651234,0.7865257823651234,0.9784008477849225,0.826719241342569,0.6965555021468575,0.7716436050996777,0.8819714214045311,0.8514255604759748,3.843652798304761
16,0.6225937844870927,0.5850867331027985,0.9581003588299418,0.7623246798450899,0.857553444638117,0.857553444638117,0.9709271063454784,0.8151245328731472,0.6750609327767422,0.7579036460942499,0.9139129866552296,0.8439484636037029,4.144331027153516
17,0.6192606594655421,0.5886036370481763,0.9591436341751454,0.8433010730475358,0.7979415095871368,0.7979415095871368,0.9826389835931486,0.8313651011848516,0.6927658572222058,0.770335346174379,0.8899827970763039,0.8579569832710945,3.8888961497302628
18,0.6182362135354574,0.5782279308353152,0.9531951194585756,0.6990792197907093,0.8871041506383013,0.8871041506383013,0.9609323609298255,0.7936353306031126,0.6394072219814311,0.7281512781312096,0.923884699232109,0.8282772755118727,4.377323701106929
19,0.6159130590302604,0.575526522738593,0.9554724404978198,0.7333978365078616,0.8832063372909503,0.8832063372909503,0.964158656191911,0.810744548686986,0.6623747040347383,0.7492799395068013,0.9235402715561289,0.8425890024190206,4.247792396965161
20,0.6142456624415014,0.5657849482127598,0.9563828579215117,0.7360781983140275,0.8766778752645251,0.8766778752645251,0.9648953974940288,0.8187241207402187,0.6625571274249275,0.7480580438307091,0.920613593285936,0.8426749786098716,4.2159162471137055
21,0.6111713794918804,0.5762415954044887,0.9619606195494186,0.8337059891645681,0.8182469655501504,0.8182469655501504,0.9783958574057846,0.8457818575895943,0.7050417120966397,0.7792759758121515,0.8980492329242449,0.8596372448614409,3.8564352535138946
22,0.6091573749269757,0.5672397826399121,0.9596089207848837,0.7693594818408195,0.8631135747913936,0.8631135747913936,0.9724023912403991,0.8327782183273095,0.6848144004818019,0.7653905783976653,0.9176698302118731,0.8520032307833998,4.0292443945753345
23,0.6057576072680486,0.5704478238310132,0.9617880178052326,0.8244013301139479,0.827481246132486,0.827481246132486,0.9768532174981249,0.8427472422656669,0.7050590618773478,0.7804998628605025,0.9016623546107664,0.859218909464054,3.832028981478302
24,0.6038154797120527,0.5591336360999516,0.9610033611918605,0.7929231510673612,0.8628021189631159,0.8628021189631159,0.9713428196290809,0.8460022636356301,0.7050467171643808,0.7826904041008215,0.9166419384409782,0.860052528191896,3.9250314456873334
