epoch,generator_train_loss,critic_train_loss,ccr,precision,recall,sensibility,specifity,f1_score,jaccard_coef,dsc_coef,roc_auc,pr_auc,hausdorf_error
1,-0.6569752799930857,2326.0676624810517,0.8086545557007754,nan,0.0,0.0,1.0,nan,0.0,0.0,0.5,0.5956566602663886,7.61329914340189
2,-0.19148853376730166,9.263279038578716,0.8086433123825187,0.3629063571075193,0.005382880301575592,0.005382880301575592,0.9997461109888638,0.05655022852514315,0.005219504119556641,0.009354173139497364,0.5025645636446516,0.47849138606987973,7.526382933861627
3,-0.14151217933021373,2.084900263974916,0.7934866310062265,0.3848133866940962,0.1895707666272345,0.1895707666272345,0.9499282024870577,0.28822930253877144,0.11426394741490373,0.1712038714328041,0.5697558844083603,0.430811668085978,6.8963380908344964
4,-0.11221404573810634,1.9259294680695036,0.7567565459057801,0.04041289377541942,0.007154875685827132,0.007154875685827132,0.9228354190121408,0.05446464737640538,0.005751933862303776,0.010851978612592052,0.4649931744077994,0.2549562271233167,6.68815651955552
5,-0.23583961066915027,0.7389399302539541,0.7763235909598214,0.38121357188601634,0.20303194170886948,0.20303194170886948,0.9022127738380797,0.32034586802368636,0.12600224335424873,0.19509785947307215,0.5526187611861731,0.41445221523271414,6.999073661660966
6,-0.8647317032315838,3.2819380244212364,0.8044518492275611,0.46605356670719333,0.4764003723563545,0.4764003723563545,0.9196472405158554,0.3743277656237063,0.23836469308046196,0.3602552932318376,0.6980225426157542,0.5334664165970384,6.348512445936047
7,-0.30259540743792235,2.0077779328645167,0.8245787656396851,0.5190035505679832,0.06235222758358602,0.06235222758358602,0.9861587373841624,0.3975413589065427,0.05982697312117122,0.08668195043826869,0.5242602465278219,0.5261948242682658,7.008580557553812
8,-0.2763810833888267,0.8633047778214982,0.7872784836847979,0.348731633488706,0.19204728549106376,0.19204728549106376,0.9243917072578626,0.28382871700082446,0.1069012589177682,0.16112081303430262,0.5582202916269278,0.41045373143405806,7.195092850125742
9,-0.42463397090114763,0.9287952544973858,0.8000529583235433,0.4907885054519819,0.28802171242833347,0.28802171242833347,0.9388864506358158,0.3436539256553319,0.17503785750664713,0.264846070523846,0.6134582318161004,0.488651156726436,6.567358339545741
10,-0.28658495554283486,0.5775635002264335,0.6941152013334116,0.27009404961228173,0.26055656103963853,0.26055656103963853,0.8061346868495906,0.28493379907465116,0.12820620467047453,0.19174116554271642,0.5333461371045506,0.35272893726467586,7.462444205864926
11,-0.12362990884193734,0.09934394395173486,0.745490741012688,0.15143274504179113,0.11811046568381581,0.11811046568381581,0.9094020979519238,0.11777031536140878,0.04174125334994218,0.07438125180720555,0.513752255465733,0.3057629902451362,7.111163085141156
