epoch,generator_train_loss,critic_train_loss,ccr,precision,recall,sensibility,specifity,f1_score,jaccard_coef,dsc_coef,roc_auc,pr_auc,hausdorf_error
1,-0.11479326817068723,2.190884482447464,0.9711524930062773,0.8490592807269665,0.9228319330981508,0.9228319330981508,0.9725384564017432,0.8914785225388158,0.8113652903822854,0.872859935811213,0.9471797794054132,0.8949506733692705,3.4743520279726843
2,-0.1096519686207913,1.3009829606750223,0.9661489428391102,0.8052465889958341,0.9378658783384035,0.9378658783384035,0.9629754580330795,0.8758170779649409,0.7804971404729233,0.8495591161857313,0.9498126154512343,0.883198594806493,3.6127793531562222
3,-0.0980407197286587,1.2556835041187777,0.9628655712677402,0.7794927873973695,0.9418181186278308,0.9418181186278308,0.9576989633935881,0.8632956734696748,0.7590330544074125,0.8335457574193919,0.9490334790182864,0.8736348218216878,3.71731728826338
4,-0.08671701042959006,1.2767364155538012,0.9584262631345524,0.7528475757841316,0.9467345249538691,0.9467345249538691,0.9507662794003955,0.8479669660237346,0.7422947017228639,0.8236548635941285,0.9478791706245395,0.8598769246440056,3.8280153432992905
5,-0.08623498589685648,1.1585634930594133,0.9529360308917849,0.7209554085804476,0.9510986318558278,0.9510986318558278,0.9424841252185535,0.8297757861677619,0.7137788164686579,0.8023678709770011,0.9457393025006389,0.8471673472553206,3.948971511361821
6,-0.07131821802347013,1.2952726958411755,0.9463652898130459,0.6840929622769185,0.9559607507139208,0.9559607507139208,0.9331106298156573,0.8067237273160798,0.6795881909345898,0.776559624097489,0.9433723934226024,0.8320397197952231,4.127061316078482
7,-0.05655884801751316,1.0741734162415608,0.9451946941525655,0.6736708634160329,0.9553115308116379,0.9553115308116379,0.9319301540469432,0.7986681394107399,0.6697539018384433,0.7690668720283301,0.94239607573398,0.8263971034737417,4.20099810917917
8,-0.04176509616398575,1.0052199888937543,0.9468900855451692,0.6801076011463274,0.9520610266422312,0.9520610266422312,0.9349176562727166,0.8001686516482713,0.6762680128933349,0.7748293572099644,0.9423002706006154,0.8267203287169943,4.160302728080438
9,-0.01919266760423042,1.2172875295181085,0.9467493581980077,0.6763483123692404,0.953492358722032,0.953492358722032,0.9349324271163003,0.7973556908658926,0.6731377293404822,0.7722129351722058,0.9430285925945103,0.8254644970961271,4.196709878618459
10,-0.002324801897353465,1.162666511122543,0.9483853136087609,0.6832502386978961,0.951901763267186,0.951901763267186,0.9376330415838329,0.7990427429532566,0.6762138268946484,0.7737821146246447,0.9436354993437586,0.8290612791999062,4.167256300649331
