epoch,generator_train_loss,critic_train_loss,ccr,precision,recall,sensibility,specifity,f1_score,jaccard_coef,dsc_coef,roc_auc,pr_auc,hausdorf_error
11,-0.021053350978083425,1.0837209511112857,0.7131435660428779,0.0615387746698855,0.027412606390733726,0.027412606390733726,0.9108635730357356,0.018728091793343612,0.015593779154321233,0.021410254694301224,0.4686351849092569,0.1592715289041588,7.807701183395719
12,-0.01725400694004901,1.2627383187993781,0.6957210097202035,0.02704755242923935,0.015384568067184867,0.015384568067184867,0.8938196392195475,0.017685302054186783,0.0028263831979964942,0.0053467192256843755,0.45607986541423146,0.17687364672022718,8.200232587427626
13,-0.020215672138449433,1.1824559546136237,0.6700280477834303,0.01852024624699983,0.014213580333931839,0.014213580333931839,0.8663206980970511,0.024832334817257423,0.007334509311290411,0.009502130522440984,0.4435595873027144,0.23822093136452646,8.358773731173796
14,-0.020228514810661218,1.1492264686853855,0.6786283271257267,0.004641604955120761,0.012734780890833875,0.012734780890833875,0.8763029200778268,0.048332031386942496,0.007051601591587359,0.008922365564427477,0.44875058999891815,0.2764087808862875,8.324933084875902
15,-0.02395712129481427,1.0852041854099794,0.6826171875,0.0048551863496163776,0.012834312720118795,0.012834312720118795,0.8809701901760713,0.050159071486059664,0.007016157782640643,0.008850526915111973,0.45165177415475766,0.3064009949935042,8.306639840832958
16,-0.02405955700518249,1.109011701949231,0.6942115961119186,0.004253556179821597,0.010447783709346297,0.010447783709346297,0.8939769943740007,0.04319185190523089,0.0066874680067822954,0.008267224810670493,0.4568151701295266,0.3225411090951862,8.2875481785302
17,-0.026584506615415796,1.1735020914635101,0.7016607240188953,0.004799684016017469,0.01223533597498399,0.01223533597498399,0.9019584532494451,0.043208064631842416,0.00686472893346283,0.008670517640171386,0.4603363827516469,0.3261409500007846,8.26403139579424
18,-0.0317825067352939,0.9841140100321213,0.6945636128270349,0.00507442724241503,0.012388386082358418,0.012388386082358418,0.8941171264853697,0.039186332885289485,0.006982608397229855,0.008843189099356549,0.45706947152511235,0.3187895119095757,8.286642840211236
19,-0.03501149412099417,1.0092747443682188,0.678661257721657,0.006899783094122653,0.019989090784732245,0.019989090784732245,0.8764859805850026,0.044184191505248174,0.007882647258360014,0.01040538307975325,0.4520582135700863,0.31553902603374373,8.3403446359752
20,-0.040172224114467574,1.1038619883648761,0.6750070971111919,0.008018069178510992,0.022814903980601365,0.022814903980601365,0.8725422171832578,0.04099432043543251,0.008247033353432656,0.011133985557231189,0.45156549063437895,0.30988913020668574,8.415339435742643
21,-0.03831382405448269,0.9314127365103015,0.662915890715843,0.010434174594104239,0.028532561781250586,0.028532561781250586,0.8587279312996899,0.04972176768345926,0.009410417845994294,0.013207932112967408,0.447625847741014,0.30345913769958094,8.481736518748983
22,-0.03824714909900318,0.9969059375973491,0.6727286405341569,0.00946301450303834,0.024704742280411435,0.024704742280411435,0.8696635784839623,0.047074726204039886,0.008942884337007259,0.012314490312285561,0.4510429044774572,0.3062963054977687,8.387602557608647
23,-0.03950299806409068,0.9873786437046992,0.6719045239825582,0.01346692031353478,0.0306314468920319,0.0306314468920319,0.8677973566520542,0.05240285822763586,0.010599150476333632,0.015131734436224844,0.45227016440437184,0.30054731146983116,8.369806916752777
24,-0.035263154800836145,1.0739537138830533,0.6693964048873546,0.020308293724699042,0.04375624313471948,0.04375624313471948,0.8633225323349197,0.04780410714982318,0.013266293497693026,0.019770601331106866,0.4560304912372435,0.29690488452851177,8.282874485244959
25,-0.03573017789945974,0.9146955853158777,0.6662387581758721,0.019017902028390953,0.04055065094492082,0.04055065094492082,0.8608520422950914,0.04415485257233885,0.012416576604772156,0.01841104708068234,0.4528988692111052,0.28771257419870344,8.365686968196997
26,-0.03277542471111595,0.9155203543313137,0.7011420671329942,0.052180283942240085,0.059505987818282174,0.059505987818282174,0.8977093923213194,0.047129334898934234,0.016933849427842613,0.027010196091587405,0.4791115404181637,0.30258452439943906,8.01417164706879
