epoch,train_loss,val_loss,ccr,precision,recall,sensibility,specifity,f1_score,jaccard_coef,dsc_coef,roc_auc,pr_auc,hausdorf_error
1,0.5937169561019311,0.5409634656765882,0.9019280635949337,0.5527572516369692,0.9015446259162794,0.9015446259162794,0.8957417300309385,0.6357777529853195,0.5187840448288973,0.6285530057923044,0.8986388679280204,0.7342807337204966,5.767153468691867
2,0.5345516177324149,0.5224556765135597,0.9301998254024622,0.635456733035021,0.8688375837793485,0.8688375837793485,0.9336016442961231,0.70293109883149,0.5829793480304029,0.686955392039865,0.9012244121405687,0.7622750823530564,4.984894835151126
3,0.5198624918094048,0.5101060972494238,0.9408758914831913,0.6804741306130925,0.869448771126601,0.869448771126601,0.947655266611235,0.7358988346836745,0.615866426717579,0.7191738611681364,0.9085457303506139,0.7858836051225383,4.719717991054835
4,0.5078849278963529,0.491070501944598,0.9466920332475142,0.7428575679305117,0.8317992296733505,0.8317992296733505,0.959731602285173,0.7687383309032806,0.6587386546887068,0.7483551175838754,0.8957733212453819,0.7988930804769409,4.350143160247117
5,0.49540214263475857,0.4695013025227715,0.9458049427379261,0.716735596802353,0.8719667854151175,0.8719667854151175,0.9552432835417001,0.7618551701066603,0.6586821157294088,0.750311909953529,0.9136107955836765,0.8035242068483088,4.388624661485158
6,0.48905503795697136,0.49772845296298757,0.9548164136482008,0.8654224878559793,0.7616106758285613,0.7616106758285613,0.9803112726013463,0.802293219982656,0.6760959652534075,0.7627863568774496,0.8709689079125149,0.8314366971259166,3.9930537531396695
7,0.48377338418593774,0.47781223935239453,0.9581814390240293,0.8342509004697457,0.8126962680763878,0.8126962680763878,0.9756604765926619,0.8316490507889017,0.7071306646363249,0.7843962638122596,0.8941859281702641,0.8372532197970766,3.898392423500114
8,0.47256427957461433,0.45764563890064464,0.9587772253787878,0.8411950603745719,0.836063111256403,0.836063111256403,0.9745413123450468,0.8240197042335777,0.7166806980110466,0.7990494101658936,0.9053068596143028,0.852362458019305,3.8521776137855954
9,0.4701825426175044,0.4622461883460774,0.9525759147875237,0.7594259235937625,0.8613680009025256,0.8613680009025256,0.9651117051906857,0.8009213612607653,0.6840186823682615,0.7736172239450574,0.9132462057844531,0.8221435513588304,4.136583975968257
10,0.46285137579991265,0.45399288745487437,0.9590909553296638,0.8201300797155442,0.8312420480063871,0.8312420480063871,0.9763271791686505,0.8382433991834602,0.7158887853650939,0.7969662621024565,0.9037904391553794,0.8380076748576868,3.892144001803343
11,0.4538834218795483,0.4530084834379308,0.9591307206587358,0.783107221973176,0.8816254085445413,0.8816254085445413,0.9737645825838035,0.8093852209160433,0.7104723645907048,0.7971218084779214,0.9276945442019876,0.8426769238657312,3.958413090836249
12,0.4503938995874845,0.43964944341603446,0.9576427575313684,0.8397587613375666,0.8338539527449809,0.8338539527449809,0.9769200229031957,0.834208247892921,0.7244507790849516,0.8057693303511169,0.9053981114138372,0.8501528165986603,3.923327564883221
13,0.44629409725849445,0.43344951377195473,0.9545251094933712,0.7632829679317038,0.8865806799015814,0.8865806799015814,0.9667268652544222,0.7915804918831476,0.6977648253076381,0.7825852590208392,0.9266552995084483,0.8341481733592205,4.139559939763614
14,0.4392360325043018,0.43145151348675,0.9609726414535985,0.8553977307548062,0.8273263613015533,0.8273263613015533,0.9770230124620457,0.8477538438855163,0.7273177461063012,0.8027972006491632,0.9021805240535875,0.8553097145124215,3.8435201197705418
15,0.4333806785253378,0.4146242369623745,0.9588724772135416,0.7992579903734606,0.8712651993800113,0.8712651993800113,0.9728081289353496,0.8286295260096879,0.7146115298870536,0.7972420439638663,0.9220401468831291,0.8476459616757113,3.9713663976283544
16,0.426648603952848,0.4074998725863064,0.9604175452030066,0.8130561108881657,0.8763024364406131,0.8763024364406131,0.9755748472639059,0.8269852651608597,0.7329352308088675,0.814455185385695,0.9259460016315183,0.8553444325173201,3.9022489180487203
17,0.4215299537548652,0.4161550753256854,0.9553539391719934,0.7924809301326152,0.8816011534068781,0.8816011534068781,0.9668649774754801,0.8268410566395665,0.7240151966244126,0.8049172407438205,0.9242405543070099,0.8472978088370439,4.042276063204543
18,0.41669183831948503,0.4149341565721175,0.9617482965642755,0.8616228136323669,0.8500451353089978,0.8500451353089978,0.9792243840161722,0.8508578219526663,0.7446178674985817,0.821851305295189,0.9146429209176353,0.8690505128185441,3.78717179382711
19,0.4143184258387639,0.39731690462897806,0.9602792913263495,0.8643817036734446,0.83042335330877,0.83042335330877,0.985147134355415,0.8451194268398565,0.7322236384599498,0.8099061173881958,0.9077977761970822,0.8639297671389641,3.7913825309677214
20,0.40584062888072087,0.3936852164128247,0.9577833233457623,0.7937517301758764,0.8868731023909696,0.8868731023909696,0.9728029826480854,0.8115998216064132,0.7149980299444192,0.7993028546123764,0.9298467222546923,0.8519679620058536,4.069825249239262
21,0.4001707090781285,0.3894719183444977,0.9626675230084043,0.8572942825084872,0.8267678463208997,0.8267678463208997,0.9815135096440001,0.8550708210240185,0.7291177725011138,0.8032483470225628,0.904148840813555,0.8565717628199594,3.832910154858692
22,0.3956198055010576,0.3809702869723825,0.962371826171875,0.8329524753070795,0.8611209189929583,0.8611209189929583,0.9767748168355168,0.8471211470116352,0.7428783096727952,0.8182420169998749,0.9189539879474565,0.8585446699151508,3.787995543333947
23,0.39049944281578064,0.376734758124632,0.9621020230379972,0.8461320746715297,0.836037085642823,0.836037085642823,0.981238906256889,0.8496011165505771,0.7334103575753211,0.8077646979325563,0.9086479397550539,0.8548939678186819,3.8017184481661204
24,0.38568948736557596,0.3670317565693575,0.9604917584043561,0.8061028661555437,0.8685408789630623,0.8685408789630623,0.9757458310067585,0.8306830592302441,0.7265969952842901,0.8055108453141759,0.9221498353957134,0.8491720004009029,3.8906171097737157
25,0.38109227327200085,0.3825293796903947,0.9613254431522253,0.844396333048458,0.8313998440322141,0.8313998440322141,0.9813453117546781,0.8358589994652906,0.7281065245512515,0.804197673727969,0.9063809537870509,0.8519419948924174,3.767008245600538
26,0.3772071746679453,0.3661465732490315,0.95836269494259,0.7787393031539334,0.9016873221644566,0.9016873221644566,0.9680271835342927,0.81032242422462,0.7186939946794653,0.8041836179804941,0.9348619299350854,0.8489344509113331,3.9696499956522
27,0.37063419360380906,0.37657712487613454,0.9588199962269176,0.799403046924356,0.8693450321112999,0.8693450321112999,0.9700834846742244,0.8249431291832837,0.7134442197641082,0.7968200679611264,0.9197138904433931,0.8464142295480185,3.906119949996908
28,0.3686936101088157,0.349136001923505,0.9616292317708334,0.7936972083689559,0.8966191755187926,0.8966191755187926,0.9721239299431411,0.8227715987387434,0.7338179116281204,0.8134219214803486,0.9343760170435079,0.8536249302878649,3.9275236121390704
29,0.36160145218555745,0.38236669407171364,0.95836269494259,0.7868589099617336,0.8804847905971774,0.8804847905971774,0.9779294476067544,0.8107327539271096,0.7101912875282662,0.7953779669209143,0.9292156250409657,0.8458749982806766,4.024019775242678
30,0.35466849162028385,0.3480072617530823,0.9610706676136364,0.8651212849801773,0.8334068920229283,0.8334068920229283,0.9841009522875669,0.8518591192363232,0.7376431900954,0.8131382501801266,0.9087648629380871,0.8647769800343694,3.7867178200714244
31,0.3532381493311662,0.34544844487134146,0.9627292517459753,0.8370759594312581,0.8625161189368479,0.8625161189368479,0.979948012766066,0.8461615015785608,0.7442365517863803,0.8205202439549681,0.9212393026965383,0.8623832102366152,3.704265525675905
32,0.34530959266882677,0.34882193190210004,0.9551030939275568,0.7846879773159995,0.8974987055560416,0.8974987055560416,0.9640323451359573,0.81794651149487,0.7263065023748674,0.8055533825328265,0.9307742452423188,0.8493083512207521,3.999423381038439
33,0.34484728162105266,0.3347286476808436,0.9627241654829546,0.8327310360164386,0.8678912254608138,0.8678912254608138,0.9765156145898926,0.8526836085535335,0.7452905221417162,0.8236148491710268,0.9222087781398252,0.8616735121220727,3.7380661715514676
34,0.34011617394594046,0.3231237776139203,0.9623477820194128,0.8090771301026297,0.892143301507013,0.892143301507013,0.9752982734403978,0.832740148256696,0.7410657977000125,0.8201228732831096,0.9337277204006301,0.8602790114023081,3.856297328316011
35,0.33633249585445113,0.33677765025812034,0.9618208914092092,0.8323203309185635,0.8500206066388885,0.8500206066388885,0.9815223966483541,0.8394288499961813,0.7343038621179451,0.8139916121175091,0.9157757759032945,0.8538557170329308,3.8467561010946136
