epoch,train_loss,val_loss,ccr,precision,recall,sensibility,specifity,f1_score,jaccard_coef,dsc_coef,roc_auc,pr_auc,hausdorf_error
1,0.6051064009097085,0.5560487841858583,0.8917429070723685,0.5875101362664328,0.774338462198839,0.774338462198839,0.9139983291306001,0.6328981767305202,0.496714589484138,0.597208429922408,0.8441777772812454,0.6996876633721288,5.400540183420305
2,0.47155306588357954,0.4137500506990096,0.9295427135955122,0.8591059509762503,0.5815970090461017,0.5815970090461017,0.9906537360627679,0.7264821629997199,0.5371012981191721,0.630892404710283,0.786137365059044,0.7580511756996966,4.675078496855504
3,0.38668521927363836,0.35020462993313284,0.9407773125440555,0.7188840431265385,0.868203717533218,0.868203717533218,0.9503986045265679,0.752930394589352,0.6371613557824748,0.7387775676233868,0.9092993054175422,0.8060157102305806,4.62905236223359
4,0.32532997540573577,0.4395873213515562,0.9001097714990601,0.5518218464973511,0.920778019506419,0.920778019506419,0.8867052239502838,0.6444916785140083,0.520002648879894,0.6372229753728729,0.9037394134811616,0.7427559601015994,5.45823329490416
5,0.27388537352654474,0.2391257917179781,0.9502019667087641,0.8679401184902209,0.7613694663195598,0.7613694663195598,0.9867717916148618,0.809544418672153,0.6889962876708287,0.7791104179701923,0.8740863814080867,0.8355691475063133,4.064104686892728
6,0.24379966218969715,0.23753495251431184,0.9460256476151315,0.8033193335606631,0.7568511743104553,0.7568511743104553,0.9804389954210463,0.7878236754533232,0.6611457399704699,0.7493210146228977,0.8686568990064127,0.8001140852525036,4.18510208864141
7,0.22414993883958503,0.19171392654671388,0.9548511935355968,0.8232212156677555,0.8253122463493088,0.8253122463493088,0.9727590324808054,0.8195721356990058,0.7135934381393036,0.7980044479174531,0.8990418174184228,0.8372790098870841,4.011289652110384
8,0.20428590365310215,0.19466260075569153,0.9572350064614662,0.8079154576859952,0.8582175536411102,0.8582175536411102,0.9737921218671615,0.8292873061862106,0.7276813627885829,0.8105815774752434,0.9160125286837909,0.8444892519861668,3.921189129232724
9,0.19692606401087634,0.178340683965122,0.9563203969396147,0.9158983905665524,0.7480703857242486,0.7480703857242486,0.9912966193771106,0.8416275355821989,0.7078157370340664,0.7846752963322756,0.869697211197628,0.8528029184590237,3.8443459105643543
10,0.19164083597820197,0.21277179349871242,0.9531199519795582,0.7608371076178169,0.8796039473788974,0.8796039473788974,0.9643756886352014,0.8154200033574044,0.7063074477922352,0.7878306047475675,0.9219963264927038,0.829443773915521,4.094667919207394
