epoch,generator_train_loss,critic_train_loss,ccr,precision,recall,sensibility,specifity,f1_score,jaccard_coef,dsc_coef,roc_auc,pr_auc,hausdorf_error
1,-0.14568565882645645,76.53716426700741,0.9673654955486919,0.8802691691457607,0.8797530898564188,0.8797530898564188,0.9786201337574446,0.8881483480174899,0.8019766069910321,0.8608236102857117,0.9290163638699158,0.8986050981426261,3.5118652634577936
2,-0.143150832745936,56.34251812526158,0.96771240234375,0.8812033462511746,0.8788385296180351,0.8788385296180351,0.9793012790475293,0.8879706610930896,0.8018746117938146,0.8606616259267236,0.9287907746450492,0.8987260804503747,3.491136536575987
3,-0.1556082135671145,46.273922536280246,0.9676476766896802,0.8784465195187403,0.8814027648046519,0.8814027648046519,0.9785660591392829,0.8926535277797656,0.8022757126372088,0.8607787810095551,0.9297190769965161,0.8986536927566772,3.5046028561313234
4,-0.13852473590281103,37.70198978077281,0.9672970793968023,0.8764951401718889,0.8845370689578718,0.8845370689578718,0.9771698206401614,0.8892116929913348,0.8028883240620482,0.8617929852386123,0.9306339062403793,0.898603983515742,3.512200742937117
5,-0.1531436907780635,32.43316727179985,0.9675874931867733,0.8805832424712358,0.8833740040964713,0.8833740040964713,0.9774359047581933,0.8923823686307373,0.8066696343601435,0.8651840087581106,0.9300666278910842,0.8982053937688431,3.4857035610883655
6,-0.14199082417921585,26.76397113056926,0.9672766397165697,0.8772836080584152,0.8837508786216887,0.8837508786216887,0.9773617246373733,0.8892871030046392,0.8028926143681532,0.8618617311112062,0.9303576623109939,0.8986973409338569,3.515990182206595
7,-0.14061311080858305,23.284402562426283,0.9673240484193314,0.875940664006702,0.8854228112338349,0.8854228112338349,0.9770909429710622,0.8895895023670672,0.8030641038102859,0.8621374068090475,0.9309980011171964,0.8987562695872713,3.5119592773896255
8,-0.1481415234602891,19.41185257651589,0.9673146802325582,0.8752112308927257,0.8860668449591125,0.8860668449591125,0.9767057585744467,0.8887683884634668,0.802854627669435,0.8613888564597187,0.9311315039862046,0.8985679746911925,3.5182700233993156
9,-0.1386517317264111,16.392551007208887,0.9672701103742732,0.8749551996193354,0.8871482858654341,0.8871482858654341,0.9764753841289052,0.8902800545704026,0.8037467179674934,0.8627669334688322,0.9316103851217287,0.8989144762150538,3.521923104930701
10,-0.14795419922122707,14.02120676288357,0.9671701830486918,0.8719913240313745,0.8893077636618895,0.8893077636618895,0.975333226219097,0.8892906903409421,0.8030844139606188,0.8618650014270915,0.9319365383761391,0.8981874836508384,3.5026180382624617
11,-0.13665823038522298,12.230412910510967,0.9670977925145349,0.871448001490092,0.8910788456986214,0.8910788456986214,0.9752642991434625,0.8898066385611949,0.8039045923417962,0.8623353542232288,0.9329265005062009,0.8987350802297565,3.509303465869959
12,-0.13193030558623275,10.55505403915009,0.9673771348110465,0.8735719139533591,0.889231267108629,0.889231267108629,0.975993663141963,0.8906622718387235,0.8041999655359854,0.8631153733971618,0.9323631494032054,0.8990570184333564,3.5141766967597885
13,-0.14394460483030838,8.987245764051165,0.9675344067950581,0.8799720535467024,0.8858118046055286,0.8858118046055286,0.9769083258454091,0.8892280661280026,0.8078140831069304,0.866459074237621,0.9310104698479055,0.898675938937634,3.482174847698305
14,-0.13366369070944847,7.633801726551799,0.9676550576853198,0.8737886898527102,0.8890489022785456,0.8890489022785456,0.9761472541661649,0.8900320301457724,0.804098840122484,0.8625408274817273,0.9322443714489911,0.8990307029271409,3.503337333446628
15,-0.14618428109528184,7.056841426081472,0.9674543513808139,0.8760985693803177,0.8910891570714228,0.8910891570714228,0.9753691256042327,0.8901307742452529,0.8087076561065527,0.8672820081491607,0.9328307298437443,0.8988716878959119,3.4775443474935925
