image_id,ccr,precision,recall,specififty,f1_score,jaccard,dsc,roc_auc,pr_auc
malignant_000133.png,0.9825439453125,0.9476439790575916,0.6795994993742178,0.9980750721847931,0.7915451895043732,0.6550060313630881,0.7915451895043731,0.8388372857795054,0.8214342392159047
benign_000037.png,0.998046875,0.8275862068965517,0.8888888888888888,0.998771196854264,0.8571428571428572,0.75,0.8571428571428571,0.9438300428715765,0.8586037588302202
malignant_000303.png,0.974609375,0.5333333333333333,0.2962962962962963,0.9929789368104313,0.38095238095238093,0.23529411764705882,0.38095238095238093,0.6446376165533638,0.4240921585648148
benign_000011.png,0.99334716796875,0.9709228824273072,0.8992974238875878,0.9985189954925949,0.9337386018237082,0.8757126567844926,0.9337386018237082,0.9489082096900915,0.9377346648761975
malignant_000136.png,0.9866943359375,0.9542435424354243,0.8923395445134575,0.9958486776029462,0.9222539229671897,0.8557246856386499,0.9222539229671898,0.9440941110582018,0.9280522856619409
malignant_000145.png,0.95172119140625,0.8183881952326901,0.7537898588604286,0.9778868080989566,0.7847619047619048,0.64576802507837,0.7847619047619048,0.8658383334796926,0.8004628063434345
malignant_000030.png,0.950439453125,0.5954941116231439,0.9814345991561182,0.9480228962431739,0.7412364563416188,0.5888607594936709,0.7412364563416188,0.9647287476996461,0.7891357421083811
benign_000131.png,0.99200439453125,0.9349775784753364,0.8034682080924855,0.9981720768988339,0.8642487046632124,0.7609489051094891,0.8642487046632125,0.9008201424956598,0.872335686252661
benign_000096.png,0.991943359375,0.8967320261437909,0.9282814614343707,0.9949504634068392,0.9122340425531914,0.8386308068459658,0.9122340425531915,0.9616159624206051,0.9141241754297057
benign_000012.png,0.99603271484375,0.9743589743589743,0.37254901960784315,0.9999385824837244,0.5390070921985815,0.36893203883495146,0.5390070921985816,0.6862438010457838,0.6754071219834088
benign_000127.png,0.998779296875,0.9090909090909091,0.975609756097561,0.9990135635018496,0.9411764705882352,0.8888888888888888,0.9411764705882353,0.9873116597997053,0.9424724029067351
benign_000098.png,0.99664306640625,0.8815426997245179,0.963855421686747,0.9973212060802392,0.920863309352518,0.8533333333333334,0.920863309352518,0.9805883138834931,0.9230652716431325
benign_000016.png,0.9967041015625,0.975609756097561,0.8562691131498471,0.9995640530609703,0.9120521172638437,0.8383233532934131,0.9120521172638436,0.9279165831054087,0.917373760795579
benign_000126.png,0.9976806640625,0.9344660194174758,0.9722222222222222,0.9983112334250688,0.952970297029703,0.9101654846335697,0.9529702970297029,0.9852667278236455,0.9536798141792239
benign_000077.png,0.9935302734375,0.8559870550161812,0.9688644688644689,0.9943806036115671,0.90893470790378,0.8330708661417323,0.9089347079037801,0.981622536238018,0.9129445607684501
